model,serial_no,image_name,image_type,image_path,image_ext,file_size,file_mtime
EOS_T001-BOT,152,G3_C6.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_C6.jpg,.jpg,2711,2025-10-20 15:11
EOS_T001-BOT,152,G3_D1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_D1.jpg,.jpg,5617,2025-10-20 15:11
EOS_T001-BOT,152,G3_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_D2.jpg,.jpg,5832,2025-10-20 15:11
EOS_T001-BOT,152,G3_D3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_D3.jpg,.jpg,6112,2025-10-20 15:11
EOS_T001-BOT,152,G3_IC2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_IC2.jpg,.jpg,12141,2025-10-20 15:11
EOS_T001-BOT,152,G3_R14.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_R14.jpg,.jpg,3326,2025-10-20 15:11
EOS_T001-BOT,152,G3_R17.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_R17.jpg,.jpg,3271,2025-10-20 15:11
EOS_T001-BOT,152,G3_R6.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_R6.jpg,.jpg,3215,2025-10-20 15:11
EOS_T001-BOT,159,G3_Q4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000159\G3_Q4.jpg,.jpg,6651,2025-10-20 15:11
EOS_T001-BOT,187,G3_Q4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000187\G3_Q4.jpg,.jpg,6651,2025-10-20 15:11
EOS_T001-BOT,188,G3_C3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_C3.jpg,.jpg,2535,2025-10-20 15:11
EOS_T001-BOT,188,G3_C6.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_C6.jpg,.jpg,2711,2025-10-20 15:11
EOS_T001-BOT,188,G3_D1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_D1.jpg,.jpg,5617,2025-10-20 15:11
EOS_T001-BOT,188,G3_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_D2.jpg,.jpg,5832,2025-10-20 15:11
EOS_T001-BOT,188,G3_D3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_D3.jpg,.jpg,6112,2025-10-20 15:11
EOS_T001-BOT,188,G3_IC2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_IC2.jpg,.jpg,12141,2025-10-20 15:11
EOS_T001-BOT,188,G3_R14.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_R14.jpg,.jpg,3326,2025-10-20 15:11
EOS_T001-BOT,188,G3_R17.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_R17.jpg,.jpg,3271,2025-10-20 15:11
EOS_T001-BOT,188,G3_R6.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_R6.jpg,.jpg,3215,2025-10-20 15:11
EOS_T001-BOT,191,G0_D4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000191\G0_D4.jpg,.jpg,5931,2025-10-20 15:11
EOS_T001-BOT,214,G3_C3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000214\G3_C3.jpg,.jpg,2535,2025-10-20 15:11
EOS_T001-BOT,214,G3_C6.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000214\G3_C6.jpg,.jpg,2711,2025-10-20 15:11
EOS_T001-BOT,214,G3_D1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000214\G3_D1.jpg,.jpg,5617,2025-10-20 15:11
EOS_T001-BOT,214,G3_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000214\G3_D2.jpg,.jpg,5832,2025-10-20 15:11
EOS_T001-BOT,214,G3_D3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000214\G3_D3.jpg,.jpg,6112,2025-10-20 15:11
EOS_T001-BOT,214,G3_IC2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000214\G3_IC2.jpg,.jpg,12141,2025-10-20 15:11
EOS_T001-BOT,214,G3_R14.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000214\G3_R14.jpg,.jpg,3326,2025-10-20 15:11
EOS_T001-BOT,214,G3_R17.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000214\G3_R17.jpg,.jpg,3271,2025-10-20 15:11
EOS_T001-BOT,214,G3_R6.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000214\G3_R6.jpg,.jpg,3215,2025-10-20 15:11
EOS_T001-BOT,215,G3_Q4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000215\G3_Q4.jpg,.jpg,6651,2025-10-20 15:11
EOS_T001-BOT,5,G0_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000005\G0_U1.jpg,.jpg,106303,2025-10-20 15:11
EOS_T001-BOT,7,G1_LS1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000007\G1_LS1.jpg,.jpg,68384,2025-10-20 15:11
EOS_T001-BOT,9,G1_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000009\G1_U1.jpg,.jpg,101909,2025-10-20 15:11
EOS_T001-BOT,20,G1_LS1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000020\G1_LS1.jpg,.jpg,68384,2025-10-20 15:11
EOS_T001-BOT,20,G2_LS1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000020\G2_LS1.jpg,.jpg,67090,2025-10-20 15:11
EOS_T001-BOT,20,G3_D4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000020\G3_D4.jpg,.jpg,5882,2025-10-20 15:11
EOS_T001-BOT,20,G3_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000020\G3_U1.jpg,.jpg,102065,2025-10-20 15:11
EOS_T001-BOT,21,G0_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000021\G0_U1.jpg,.jpg,106303,2025-10-20 15:11
EOS_T001-BOT,21,G3_LS1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000021\G3_LS1.jpg,.jpg,65551,2025-10-20 15:11
EOS_T001-BOT,28,G3_R23.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000028\G3_R23.jpg,.jpg,3299,2025-10-20 15:11
EOS_T001-BOT,31,G3_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000031\G3_U1.jpg,.jpg,102065,2025-10-20 15:11
EOS_T001-BOT,32,G1_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000032\G1_U1.jpg,.jpg,101909,2025-10-20 15:11
EOS_T001-BOT,41,G2_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000041\G2_Q2.jpg,.jpg,7145,2025-10-20 15:11
EOS_T001-BOT,53,G2_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000053\G2_Q2.jpg,.jpg,7145,2025-10-20 15:11
EOS_T001-BOT,57,G0_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000057\G0_Q2.jpg,.jpg,7160,2025-10-20 15:11
EOS_T001-BOT,57,G3_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000057\G3_U1.jpg,.jpg,102065,2025-10-20 15:11
EOS_T001-BOT,58,G0_Q3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000058\G0_Q3.jpg,.jpg,6610,2025-10-20 15:11
EOS_T001-BOT,61,G3_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000061\G3_U1.jpg,.jpg,102065,2025-10-20 15:11
EOS_T001-BOT,63,G2_Q3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000063\G2_Q3.jpg,.jpg,6650,2025-10-20 15:11
EOS_T001-BOT,65,G1_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000065\G1_Q2.jpg,.jpg,7118,2025-10-20 15:11
EOS_T001-BOT,65,G2_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000065\G2_Q1.jpg,.jpg,6590,2025-10-20 15:11
EOS_T001-BOT,67,G3_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000067\G3_U1.jpg,.jpg,102065,2025-10-20 15:11
EOS_T001-BOT,68,G0_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000068\G0_U1.jpg,.jpg,106303,2025-10-20 15:11
EOS_T001-BOT,68,G3_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000068\G3_U1.jpg,.jpg,102065,2025-10-20 15:11
EOS_T001-BOT,72,G2_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000072\G2_U1.jpg,.jpg,101791,2025-10-20 15:11
EOS_T001-BOT,73,G2_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000073\G2_Q1.jpg,.jpg,6590,2025-10-20 15:11
EOS_T001-BOT,77,G0_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000077\G0_Q2.jpg,.jpg,7160,2025-10-20 15:11
EOS_T001-BOT,99,G2_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000099\G2_Q2.jpg,.jpg,7145,2025-10-20 15:11
EOS_T001-BOT,109,G1_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000109\G1_Q2.jpg,.jpg,7118,2025-10-20 15:11
EOS_T001-BOT,112,G1_R13.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000112\G1_R13.jpg,.jpg,3234,2025-10-20 15:11
EOS_T001-BOT,112,G3_R21.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000112\G3_R21.jpg,.jpg,3253,2025-10-20 15:11
EOS_T001-BOT,113,G2_R21.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000113\G2_R21.jpg,.jpg,3257,2025-10-20 15:11
EOS_T001-BOT,114,G1_R13.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000114\G1_R13.jpg,.jpg,3234,2025-10-20 15:11
EOS_T001-BOT,114,G1_R15.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000114\G1_R15.jpg,.jpg,3352,2025-10-20 15:11
EOS_T001-BOT,114,G1_R20.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000114\G1_R20.jpg,.jpg,3308,2025-10-20 15:11
EOS_T001-BOT,114,G1_R21.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000114\G1_R21.jpg,.jpg,3169,2025-10-20 15:11
EOS_T001-BOT,114,G2_R21.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000114\G2_R21.jpg,.jpg,3257,2025-10-20 15:11
EOS_T001-BOT,114,G3_R16.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000114\G3_R16.jpg,.jpg,3327,2025-10-20 15:11
EOS_T001-BOT,117,G1_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000117\G1_Q1.jpg,.jpg,6686,2025-10-20 15:11
EOS_T001-BOT,128,G0_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000128\G0_U1.jpg,.jpg,106303,2025-10-20 15:11
EOS_T001-BOT,133,G3_R20.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000133\G3_R20.jpg,.jpg,3323,2025-10-20 15:11
EOS_T001-BOT,137,G0_Q3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000137\G0_Q3.jpg,.jpg,6610,2025-10-20 15:11
EOS_T001-BOT,137,G0_R21.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000137\G0_R21.jpg,.jpg,3261,2025-10-20 15:11
EOS_T001-BOT,143,G0_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000143\G0_Q2.jpg,.jpg,7160,2025-10-20 15:11
EOS_T001-BOT,145,G2_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000145\G2_Q2.jpg,.jpg,7145,2025-10-20 15:11
EOS_T001-BOT,149,G2_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000149\G2_Q1.jpg,.jpg,6590,2025-10-20 15:11
EOS_T001-BOT,152,G3_C13.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_C13.jpg,.jpg,2664,2025-10-20 15:11
EOS_T001-BOT,152,G3_C19.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_C19.jpg,.jpg,2353,2025-10-20 15:11
EOS_T001-BOT,152,G3_C2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_C2.jpg,.jpg,2526,2025-10-20 15:11
EOS_T001-BOT,152,G3_C5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_C5.jpg,.jpg,2614,2025-10-20 15:11
EOS_T001-BOT,152,G3_C7.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_C7.jpg,.jpg,2876,2025-10-20 15:11
EOS_T001-BOT,152,G3_D4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_D4.jpg,.jpg,5882,2025-10-20 15:11
EOS_T001-BOT,152,G3_IC1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_IC1.jpg,.jpg,48076,2025-10-20 15:11
EOS_T001-BOT,152,G3_JP1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_JP1.jpg,.jpg,3371,2025-10-20 15:11
EOS_T001-BOT,152,G3_LS1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_LS1.jpg,.jpg,65551,2025-10-20 15:11
EOS_T001-BOT,152,G3_R13.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_R13.jpg,.jpg,3274,2025-10-20 15:11
EOS_T001-BOT,152,G3_R15.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_R15.jpg,.jpg,3347,2025-10-20 15:11
EOS_T001-BOT,152,G3_R16.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_R16.jpg,.jpg,3327,2025-10-20 15:11
EOS_T001-BOT,152,G3_R20.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_R20.jpg,.jpg,3323,2025-10-20 15:11
EOS_T001-BOT,152,G3_R21.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_R21.jpg,.jpg,3253,2025-10-20 15:11
EOS_T001-BOT,152,G3_R22.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_R22.jpg,.jpg,3368,2025-10-20 15:11
EOS_T001-BOT,152,G3_R23.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_R23.jpg,.jpg,3299,2025-10-20 15:11
EOS_T001-BOT,152,G3_R24.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_R24.jpg,.jpg,2800,2025-10-20 15:11
EOS_T001-BOT,152,G3_R25.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_R25.jpg,.jpg,3092,2025-10-20 15:11
EOS_T001-BOT,152,G3_R5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_R5.jpg,.jpg,3338,2025-10-20 15:11
EOS_T001-BOT,152,G3_R7.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_R7.jpg,.jpg,3274,2025-10-20 15:11
EOS_T001-BOT,152,G3_R8.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_R8.jpg,.jpg,3186,2025-10-20 15:11
EOS_T001-BOT,152,G3_R9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_R9.jpg,.jpg,3102,2025-10-20 15:11
EOS_T001-BOT,152,G3_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000152\G3_U1.jpg,.jpg,102065,2025-10-20 15:11
EOS_T001-BOT,153,G0_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000153\G0_Q2.jpg,.jpg,7160,2025-10-20 15:11
EOS_T001-BOT,159,G0_IC1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000159\G0_IC1.jpg,.jpg,49230,2025-10-20 15:11
EOS_T001-BOT,160,G0_IC1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000160\G0_IC1.jpg,.jpg,49230,2025-10-20 15:11
EOS_T001-BOT,161,G1_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000161\G1_Q1.jpg,.jpg,6686,2025-10-20 15:11
EOS_T001-BOT,162,G2_LS1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000162\G2_LS1.jpg,.jpg,67090,2025-10-20 15:11
EOS_T001-BOT,163,G3_R16.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000163\G3_R16.jpg,.jpg,3327,2025-10-20 15:11
EOS_T001-BOT,181,G1_LS1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000181\G1_LS1.jpg,.jpg,68384,2025-10-20 15:11
EOS_T001-BOT,184,G1_LS1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000184\G1_LS1.jpg,.jpg,68384,2025-10-20 15:11
EOS_T001-BOT,188,G3_C13.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_C13.jpg,.jpg,2664,2025-10-20 15:11
EOS_T001-BOT,188,G3_C19.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_C19.jpg,.jpg,2353,2025-10-20 15:11
EOS_T001-BOT,188,G3_C2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_C2.jpg,.jpg,2526,2025-10-20 15:11
EOS_T001-BOT,188,G3_C5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_C5.jpg,.jpg,2614,2025-10-20 15:11
EOS_T001-BOT,188,G3_C7.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_C7.jpg,.jpg,2876,2025-10-20 15:11
EOS_T001-BOT,188,G3_D4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_D4.jpg,.jpg,5882,2025-10-20 15:11
EOS_T001-BOT,188,G3_IC1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_IC1.jpg,.jpg,48076,2025-10-20 15:11
EOS_T001-BOT,188,G3_JP1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_JP1.jpg,.jpg,3371,2025-10-20 15:11
EOS_T001-BOT,188,G3_LS1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_LS1.jpg,.jpg,65551,2025-10-20 15:11
EOS_T001-BOT,188,G3_R13.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_R13.jpg,.jpg,3274,2025-10-20 15:11
EOS_T001-BOT,188,G3_R15.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_R15.jpg,.jpg,3347,2025-10-20 15:11
EOS_T001-BOT,188,G3_R16.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_R16.jpg,.jpg,3327,2025-10-20 15:11
EOS_T001-BOT,188,G3_R20.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_R20.jpg,.jpg,3323,2025-10-20 15:11
EOS_T001-BOT,188,G3_R21.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_R21.jpg,.jpg,3253,2025-10-20 15:11
EOS_T001-BOT,188,G3_R22.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_R22.jpg,.jpg,3368,2025-10-20 15:11
EOS_T001-BOT,188,G3_R23.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_R23.jpg,.jpg,3299,2025-10-20 15:11
EOS_T001-BOT,188,G3_R24.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_R24.jpg,.jpg,2800,2025-10-20 15:11
EOS_T001-BOT,188,G3_R25.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_R25.jpg,.jpg,3092,2025-10-20 15:11
EOS_T001-BOT,188,G3_R5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_R5.jpg,.jpg,3338,2025-10-20 15:11
EOS_T001-BOT,188,G3_R7.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_R7.jpg,.jpg,3274,2025-10-20 15:11
EOS_T001-BOT,188,G3_R8.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_R8.jpg,.jpg,3186,2025-10-20 15:11
EOS_T001-BOT,188,G3_R9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_R9.jpg,.jpg,3102,2025-10-20 15:11
EOS_T001-BOT,188,G3_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000188\G3_U1.jpg,.jpg,102065,2025-10-20 15:11
EOS_T001-BOT,189,G0_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000189\G0_Q2.jpg,.jpg,7160,2025-10-20 15:11
EOS_T001-BOT,191,G2_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000191\G2_Q2.jpg,.jpg,7145,2025-10-20 15:11
EOS_T001-BOT,192,G0_Q3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000192\G0_Q3.jpg,.jpg,6610,2025-10-20 15:11
EOS_T001-BOT,193,G0_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000193\G0_Q2.jpg,.jpg,7160,2025-10-20 15:11
EOS_T001-BOT,196,G2_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000196\G2_Q2.jpg,.jpg,7145,2025-10-20 15:11
EOS_T001-BOT,198,G0_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000198\G0_Q2.jpg,.jpg,7160,2025-10-20 15:11
EOS_T001-BOT,199,G2_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000199\G2_Q2.jpg,.jpg,7145,2025-10-20 15:11
