KO,로트명,로트ID,기판데이터 갱신일시,생산시작 시각,셋업종료 시각,생산종료시각,예정수량(장),실적수량(장),실장CT/장 MAX A,실장CT/장 MAX B,실장CT/장 MAX C,실장CT/장 MAX D,실장CT/장 MIN A,실장CT/장 MIN B,실장CT/장 MIN C,실장CT/장 MIN D,실장CT/장 AVE A,실장CT/장 AVE B,실장CT/장 AVE C,실장CT/장 AVE D,반송CT/장 MAX,반송CT/장 MIN,반송CT/장 AVE,대기CT/장 MAX,대기CT/장 MIN,대기CT/장 AVE,마크인식CT/장 MAX A,마크인식CT/장 MAX B,마크인식CT/장 MAX C,마크인식CT/장 MAX D,마크인식CT/장 MIN A,마크인식CT/장 MIN B,마크인식CT/장 MIN C,마크인식CT/장 MIN D,마크인식CT/장 AVE A,마크인식CT/장 AVE B,마크인식CT/장 AVE C,마크인식CT/장 AVE D,흡착에러 횟수,부품 인식에러 횟수,리드들뜸 에러횟수,마크 인식에러 횟수,반송에러횟수,그 밖의 에러횟수,에러정지 시간(초),에러복구 시간(초),배드마크 NG수,탑재완료 블록수,상류측 대기시간(초),하류측 대기시간(초),설비 가동률(%),마운트점수,부품소비수,스테이지,상류대기CT MAX(초),상류대기CT Min(초),상류대기CT Ave(초),하류대기CT Max(초),하류대기CT Min(초),하류대기CT Ave(초),연속생산CT 장 Max,연속생산CT 장 Min,연속생산CT 장 Ave,생산CT 장 Max,생산CT 장 Min,생산CT 장 Ave,작업자 정지시간(초),레인,다른 레인 대기시간(초),반송정지 옵셋량/장 AVE,생산품종,면 정보,생산로트,---,다른 스테이지 대기시간(초),사이클 타임,source_file
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:38:00,0,154,5.4,0.0,0.0,0.0,3.42,0.0,0.0,0.0,4.03,0.0,0.0,0.0,39.07,1.27,5.33,2186.3,1.49,32.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,616,2641.72,2360.16,44.2,4,617,A,2186.3,0.0,17.15,20.44,4.12,15.32,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1,0.0,0.0,,,,,0.0,9.437,LotLog_KMJ-EOS_T001-TOP_153_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:38:00,0,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,616,2641.72,2360.16,44.2,4,617,MCH,0.0,0.0,0.0,0.0,0.0,0.0,2197.63,9.54,51.78,2197.63,9.54,53.69,0.0,MCH,0.0,0.0,,,,,0.0,9.437,LotLog_KMJ-EOS_T001-TOP_153_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:38:26,0,155,5.4,0.0,0.0,0.0,3.42,0.0,0.0,0.0,4.02,0.0,0.0,0.0,39.07,1.27,5.33,2186.3,1.49,32.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,620,2641.72,2377.62,44.3,4,621,A,2186.3,0.0,17.04,20.44,4.12,15.33,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1,0.0,0.0,,,,,0.0,9.434,LotLog_KMJ-EOS_T001-TOP_154_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:38:26,0,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,620,2641.72,2377.62,44.3,4,621,MCH,0.0,0.0,0.0,0.0,0.0,0.0,2197.63,9.54,51.62,2197.63,9.54,53.51,0.0,MCH,0.0,0.0,,,,,0.0,9.434,LotLog_KMJ-EOS_T001-TOP_154_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:38:53,0,156,5.4,0.0,0.0,0.0,3.42,0.0,0.0,0.0,4.02,0.0,0.0,0.0,39.07,1.27,5.33,2186.3,1.49,32.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,624,2641.72,2395.71,44.5,4,625,A,2186.3,0.0,16.93,20.44,4.12,15.35,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1,0.0,0.0,,,,,0.0,9.431,LotLog_KMJ-EOS_T001-TOP_155_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:38:54,0,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,624,2641.72,2395.71,44.5,4,625,MCH,0.0,0.0,0.0,0.0,0.0,0.0,2197.63,9.54,51.46,2197.63,9.54,53.34,0.0,MCH,0.0,0.0,,,,,0.0,9.431,LotLog_KMJ-EOS_T001-TOP_155_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:39:21,0,157,5.4,0.0,0.0,0.0,3.42,0.0,0.0,0.0,4.02,0.0,0.0,0.0,39.07,1.27,5.32,2186.3,1.49,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,628,2641.72,2414.24,44.6,4,629,A,2186.3,0.0,16.82,20.44,4.12,15.37,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1,0.0,0.0,,,,,0.0,9.428,LotLog_KMJ-EOS_T001-TOP_156_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:39:21,0,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,628,2641.72,2414.24,44.6,4,629,MCH,0.0,0.0,0.0,0.0,0.0,0.0,2197.63,9.54,51.3,2197.63,9.54,53.18,0.0,MCH,0.0,0.0,,,,,0.0,9.428,LotLog_KMJ-EOS_T001-TOP_156_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:39:48,0,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,632,2641.72,2432.11,44.8,4,633,MCH,0.0,0.0,0.0,0.0,0.0,0.0,2197.63,9.54,51.15,2197.63,9.54,53.01,0.0,MCH,0.0,0.0,,,,,0.0,9.425,LotLog_KMJ-EOS_T001-TOP_157_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:40:14,0,159,5.4,0.0,0.0,0.0,3.42,0.0,0.0,0.0,4.02,0.0,0.0,0.0,39.07,1.27,5.32,2186.3,1.49,32.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,636,2641.72,2449.68,44.9,4,637,A,2186.3,0.0,16.61,20.44,4.12,15.4,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1,0.0,0.0,,,,,0.0,9.422,LotLog_KMJ-EOS_T001-TOP_158_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:42:57,0,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,660,2641.72,2558.69,45.8,4,661,MCH,0.0,0.0,0.0,0.0,0.0,0.0,2197.63,9.54,50.12,2197.63,9.54,51.91,0.0,MCH,0.0,0.0,,,,,0.0,9.405,LotLog_KMJ-EOS_T001-TOP_164_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:40:14,0,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,636,2641.72,2449.68,44.9,4,637,MCH,0.0,0.0,0.0,0.0,0.0,0.0,2197.63,9.54,50.99,2197.63,9.54,52.84,0.0,MCH,0.0,0.0,,,,,0.0,9.422,LotLog_KMJ-EOS_T001-TOP_158_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:40:42,0,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,640,2641.72,2468.28,45.1,4,641,MCH,0.0,0.0,0.0,0.0,0.0,0.0,2197.63,9.54,50.84,2197.63,9.54,52.68,0.0,MCH,0.0,0.0,,,,,0.0,9.419,LotLog_KMJ-EOS_T001-TOP_159_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 12:02:22,0,16,5.12,0.0,0.0,0.0,3.42,0.0,0.0,0.0,3.64,0.0,0.0,0.0,39.07,1.27,7.78,302.77,1.49,33.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,64,420.15,108.12,9.1,4,65,A,302.77,0.0,26.25,20.44,0.66,6.75,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1,0.0,0.0,,,,,0.0,11.955,LotLog_KMJ-EOS_T001-TOP_15_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 12:02:23,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,64,420.15,108.12,9.1,4,65,MCH,0.0,0.0,0.0,0.0,0.0,0.0,1618.92,9.54,145.73,1618.92,9.54,158.2,0.0,MCH,0.0,0.0,,,,,0.0,11.955,LotLog_KMJ-EOS_T001-TOP_15_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:41:08,0,161,5.4,0.0,0.0,0.0,3.42,0.0,0.0,0.0,4.02,0.0,0.0,0.0,39.07,1.27,5.32,2186.3,1.49,31.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,644,2641.72,2485.57,45.2,4,645,A,2186.3,0.0,16.4,20.44,4.12,15.43,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1,0.0,0.0,,,,,0.0,9.416,LotLog_KMJ-EOS_T001-TOP_160_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:41:08,0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,644,2641.72,2485.57,45.2,4,645,MCH,0.0,0.0,0.0,0.0,0.0,0.0,2197.63,9.54,50.69,2197.63,9.54,52.52,0.0,MCH,0.0,0.0,,,,,0.0,9.416,LotLog_KMJ-EOS_T001-TOP_160_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:41:35,0,162,5.4,0.0,0.0,0.0,3.42,0.0,0.0,0.0,4.02,0.0,0.0,0.0,39.07,1.27,5.31,2186.3,1.49,31.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,648,2641.72,2503.44,45.3,4,649,A,2186.3,0.0,16.3,20.44,4.12,15.45,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1,0.0,0.0,,,,,0.0,9.413,LotLog_KMJ-EOS_T001-TOP_161_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:41:35,0,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,648,2641.72,2503.44,45.3,4,649,MCH,0.0,0.0,0.0,0.0,0.0,0.0,2197.63,9.54,50.54,2197.63,9.54,52.36,0.0,MCH,0.0,0.0,,,,,0.0,9.413,LotLog_KMJ-EOS_T001-TOP_161_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:42:02,0,163,5.4,0.0,0.0,0.0,3.42,0.0,0.0,0.0,4.02,0.0,0.0,0.0,39.07,1.27,5.31,2186.3,1.49,31.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,652,2641.72,2521.47,45.5,4,653,A,2186.3,0.0,16.2,20.44,4.12,15.46,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1,0.0,0.0,,,,,0.0,9.411,LotLog_KMJ-EOS_T001-TOP_162_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:42:02,0,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,652,2641.72,2521.47,45.5,4,653,MCH,0.0,0.0,0.0,0.0,0.0,0.0,2197.63,9.54,50.4,2197.63,9.54,52.21,0.0,MCH,0.0,0.0,,,,,0.0,9.411,LotLog_KMJ-EOS_T001-TOP_162_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:42:29,0,164,5.4,0.0,0.0,0.0,3.42,0.0,0.0,0.0,4.02,0.0,0.0,0.0,39.07,1.27,5.31,2186.3,1.49,31.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,656,2641.72,2539.31,45.6,4,657,A,2186.3,0.0,16.1,20.44,4.12,15.48,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1,0.0,0.0,,,,,0.0,9.408,LotLog_KMJ-EOS_T001-TOP_163_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:42:29,0,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,656,2641.72,2539.31,45.6,4,657,MCH,0.0,0.0,0.0,0.0,0.0,0.0,2197.63,9.54,50.25,2197.63,9.54,52.05,0.0,MCH,0.0,0.0,,,,,0.0,9.408,LotLog_KMJ-EOS_T001-TOP_163_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:40:42,0,160,5.4,0.0,0.0,0.0,3.42,0.0,0.0,0.0,4.02,0.0,0.0,0.0,39.07,1.27,5.32,2186.3,1.49,31.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,640,2641.72,2468.28,45.1,4,641,A,2186.3,0.0,16.51,20.44,4.12,15.42,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1,0.0,0.0,,,,,0.0,9.419,LotLog_KMJ-EOS_T001-TOP_159_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:48:48,0,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,712,2641.72,2791.89,47.6,4,713,MCH,0.0,0.0,0.0,0.0,0.0,0.0,2197.63,9.54,48.42,2197.63,9.54,50.09,0.0,MCH,0.0,0.0,,,,,0.0,9.38,LotLog_KMJ-EOS_T001-TOP_177_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:49:15,0,179,5.4,0.0,0.0,0.0,3.42,0.0,0.0,0.0,4.03,0.0,0.0,0.0,39.07,1.27,5.28,2186.3,1.49,30.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,716,2641.72,2809.53,47.7,4,717,A,2186.3,0.0,14.75,20.44,4.12,15.69,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1,0.0,0.0,,,,,0.0,9.378,LotLog_KMJ-EOS_T001-TOP_178_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:49:15,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,716,2641.72,2809.53,47.7,4,717,MCH,0.0,0.0,0.0,0.0,0.0,0.0,2197.63,9.54,48.3,2197.63,9.54,49.96,0.0,MCH,0.0,0.0,,,,,0.0,9.378,LotLog_KMJ-EOS_T001-TOP_178_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:55:08,0,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,768,2641.72,3046.29,49.4,4,769,MCH,0.0,0.0,0.0,0.0,0.0,0.0,2197.63,9.54,46.86,2197.63,9.54,48.42,0.0,MCH,0.0,0.0,,,,,0.0,9.349,LotLog_KMJ-EOS_T001-TOP_191_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:55:35,0,193,5.4,0.0,0.0,0.0,3.42,0.0,0.0,0.0,4.02,0.0,0.0,0.0,39.07,1.27,5.26,2186.3,1.49,29.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,772,2641.72,3064.23,49.5,4,773,A,2186.3,0.0,13.68,20.44,4.12,15.87,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1,0.0,0.0,,,,,0.0,9.347,LotLog_KMJ-EOS_T001-TOP_192_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:55:35,0,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,772,2641.72,3064.23,49.5,4,773,MCH,0.0,0.0,0.0,0.0,0.0,0.0,2197.63,9.54,46.76,2197.63,9.54,48.3,0.0,MCH,0.0,0.0,,,,,0.0,9.347,LotLog_KMJ-EOS_T001-TOP_192_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:56:02,0,194,5.4,0.0,0.0,0.0,3.42,0.0,0.0,0.0,4.02,0.0,0.0,0.0,39.07,1.27,5.25,2186.3,1.49,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,776,2641.72,3082.24,49.7,4,777,A,2186.3,0.0,13.61,20.44,4.12,15.88,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1,0.0,0.0,,,,,0.0,9.345,LotLog_KMJ-EOS_T001-TOP_193_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:56:02,0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,776,2641.72,3082.24,49.7,4,777,MCH,0.0,0.0,0.0,0.0,0.0,0.0,2197.63,9.54,46.65,2197.63,9.54,48.19,0.0,MCH,0.0,0.0,,,,,0.0,9.345,LotLog_KMJ-EOS_T001-TOP_193_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:56:29,0,195,5.4,0.0,0.0,0.0,3.42,0.0,0.0,0.0,4.02,0.0,0.0,0.0,39.07,1.27,5.25,2186.3,1.49,29.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,780,2641.72,3100.14,49.8,4,781,A,2186.3,0.0,13.54,20.44,4.12,15.89,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1,0.0,0.0,,,,,0.0,9.343,LotLog_KMJ-EOS_T001-TOP_194_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:56:29,0,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,780,2641.72,3100.14,49.8,4,781,MCH,0.0,0.0,0.0,0.0,0.0,0.0,2197.63,9.54,46.55,2197.63,9.54,48.08,0.0,MCH,0.0,0.0,,,,,0.0,9.343,LotLog_KMJ-EOS_T001-TOP_194_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:56:56,0,196,5.4,0.0,0.0,0.0,3.42,0.0,0.0,0.0,4.02,0.0,0.0,0.0,39.07,1.27,5.25,2186.3,1.49,29.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,784,2641.72,3117.94,49.9,4,785,A,2186.3,0.0,13.47,20.44,4.12,15.9,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1,0.0,0.0,,,,,0.0,9.341,LotLog_KMJ-EOS_T001-TOP_195_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:56:56,0,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,784,2641.72,3117.94,49.9,4,785,MCH,0.0,0.0,0.0,0.0,0.0,0.0,2197.63,9.54,46.45,2197.63,9.54,47.98,0.0,MCH,0.0,0.0,,,,,0.0,9.341,LotLog_KMJ-EOS_T001-TOP_195_20251020.csv
KO,KMJ-EOS_T001-TOP,,2025/10/20 11:58:33,2025-10-20 11:16:50,2025/10/20 11:20:11,2025/10/20 13:57:23,0,197,5.4,0.0,0.0,0.0,3.42,0.0,0.0,0.0,4.02,0.0,0.0,0.0,39.07,1.27,5.25,2186.3,1.49,29.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,788,2641.72,3135.79,50.0,4,789,A,2186.3,0.0,13.4,20.44,4.12,15.91,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1,0.0,0.0,,,,,0.0,9.339,LotLog_KMJ-EOS_T001-TOP_196_20251020.csv
